fill date,Site,date of deployment,date of retrieval,numDaysField,initialMass,dryMass,Source_Cond,Site_Cond,Batch,Site,numDaysField,Batch,initialMass,dryMass,Source_Cond,Site_Cond,,,,,,,
22/11/2018,107,29/11/2018,29/11/2019,0,6.02,5.43,wet,dry,W7,107,0,W7,6.02,5.43,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,1/11/2018,28,6.08,2.28,wet,dry,W4,107,28,W4,6.08,2.28,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,15/11/2018,28,6.58,3.75,wet,dry,W5,107,28,W5,6.58,3.75,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.01,3.8,dry,dry,D8,107,28,D8,6.01,3.8,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,1/11/2018,28,6.01,3.86,wet,dry,W4,107,28,W4,6.01,3.86,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.03,3.94,wet,dry,W8,107,28,W8,6.03,3.94,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.05,3.96,dry,dry,D8,107,28,D8,6.05,3.96,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.02,4.09,wet,dry,W8,107,28,W8,6.02,4.09,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,107,13/12/2018,10/1/2019,28,6.11,4.13,dry,dry,D8,107,28,D8,6.11,4.13,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,1/11/2018,28,6.03,4.17,dry,dry,D4,107,28,D4,6.03,4.17,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,107,13/12/2018,10/1/2019,28,6.05,4.22,wet,dry,W8,107,28,W8,6.05,4.22,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,15/11/2018,28,6.02,4.29,dry,dry,D5,107,28,D5,6.02,4.29,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,15/11/2018,28,6.04,4.31,dry,dry,D5,107,28,D5,6.04,4.31,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,15/11/2018,28,6.89,4.54,wet,dry,W5,107,28,W5,6.89,4.54,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,1/11/2018,28,6.12,4.58,dry,dry,D4,107,28,D4,6.12,4.58,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,26/12/2018,55,6.09,1.34,dry,dry,D6,107,55,D6,6.09,1.34,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,26/12/2018,55,6.31,2.25,dry,dry,D6,107,55,D6,6.31,2.25,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,107,1/11/2018,26/12/2018,55,6.12,3.39,wet,dry,W6,107,55,W6,6.12,3.39,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,107,1/11/2018,26/12/2018,55,6.21,4.08,wet,dry,W6,107,55,W6,6.21,4.08,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,107,1/11/2018,26/12/2018,55,6.25,4.23,wet,dry,W6,107,55,W6,6.25,4.23,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,107,1/11/2018,26/12/2018,55,6.29,4.39,dry,dry,D6,107,55,D6,6.29,4.39,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,107,18/9/2018,15/11/2018,58,6.03,2.61,wet,dry,W3,107,58,W3,6.03,2.61,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,15/11/2018,58,6.03,2.91,dry,dry,D3,107,58,D3,6.03,2.91,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,15/11/2018,58,6.12,3.35,dry,dry,D3,107,58,D3,6.12,3.35,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,107,18/9/2018,15/11/2018,58,6.08,3.56,wet,dry,W3,107,58,W3,6.08,3.56,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,107,18/9/2018,15/11/2018,58,6.3,3.57,wet,dry,W3,107,58,W3,6.3,3.57,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,107,18/9/2018,15/11/2018,58,6.32,3.59,wet,dry,W3,107,58,W3,6.32,3.59,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,15/11/2018,58,6.05,3.94,dry,dry,D3,107,58,D3,6.05,3.94,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,107,18/9/2018,15/11/2018,58,6.05,4.11,dry,dry,D3,107,58,D3,6.05,4.11,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.06,0.45,wet,dry,W1,107,111,W1,6.06,0.45,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.15,1.6,dry,dry,W1,107,111,D1,6.15,1.6,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.01,1.65,wet,dry,W1,107,111,W1,6.01,1.65,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.02,1.71,wet,dry,W1,107,111,W1,6.02,1.71,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.21,2.3,dry,dry,W1,107,111,D1,6.21,2.3,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.83,2.34,dry,dry,W1,107,111,D1,6.83,2.34,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.11,2.99,dry,dry,W1,107,111,D1,6.11,2.99,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,107,6/9/2018,26/12/2018,111,6.07,3.76,wet,dry,W1,107,111,W1,6.07,3.76,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.02,2.32,dry,dry,W2,107,114,D2,6.02,2.32,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.28,2.41,wet,dry,W2,107,114,W2,6.28,2.41,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.11,2.67,dry,dry,W2,107,114,D2,6.11,2.67,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.28,2.69,dry,dry,W2,107,114,D2,6.28,2.69,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.18,3.08,wet,dry,W2,107,114,W2,6.18,3.08,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,107,18/9/2018,10/1/2019,114,6.21,3.11,wet,dry,W2,107,114,W2,6.21,3.11,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,107,29/11/2018,23/7/2019,236,6.05,0.33,wet,dry,W7,107,236,W7,6.05,0.33,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,107,18/10/2018,11/6/2019,236,6.73,0.46,wet,dry,W5,107,236,W5,6.73,0.46,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,107,29/11/2018,23/7/2019,236,6.35,0.49,dry,dry,D7,107,236,D7,6.35,0.49,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,107,29/11/2018,23/7/2019,236,6.34,0.8,dry,dry,D7,107,236,D7,6.34,0.8,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,107,29/11/2018,23/7/2019,236,6.27,0.95,dry,dry,D7,107,236,D7,6.27,0.95,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,107,29/11/2018,23/7/2019,236,6.04,1.08,wet,dry,W7,107,236,W7,6.04,1.08,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,107,29/11/2018,23/7/2019,236,6.05,1.42,wet,dry,W7,107,236,W7,6.05,1.42,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,107,18/10/2018,11/6/2019,236,6.06,NA,dry,dry,D5,107,236,D5,6.06,NA,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,107,4/10/2018,11/6/2019,250,6.03,1.11,dry,dry,D4,107,250,D4,6.03,1.11,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,107,4/10/2018,11/6/2019,250,6.3,2.4,wet,dry,W4,107,250,W4,6.3,2.4,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,107,11/6/2019,20/2/2020,254,6.1,0.71,dry,dry,D9,107,254,D9,6.1,0.71,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,107,11/6/2019,20/2/2020,254,6.05,0.78,wet,dry,D9,107,254,W9,6.05,0.78,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,107,11/6/2019,20/2/2020,254,6.12,0.79,dry,dry,D9,107,254,D9,6.12,0.79,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,107,11/6/2019,20/2/2020,254,6.02,1.01,wet,dry,D9,107,254,W9,6.02,1.01,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,213,10/12/2018,10/12/2018,0,6.07,4.1,wet,dry,W8,213,0,W8,6.07,4.1,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,213,10/12/2018,10/12/2018,0,6.08,4.62,dry,dry,D8,213,0,D8,6.08,4.62,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,20/9/2018,0,6.03,5.39,dry,dry,W2,213,0,D2,6.03,5.39,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,213,30/10/2018,30/10/2018,0,6.11,5.41,dry,dry,D6,213,0,D6,6.11,5.41,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,11/6/2019,0,6.01,5.41,wet,dry,D9,213,0,W9,6.01,5.41,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,20/9/2018,0,6.07,5.51,wet,dry,W2,213,0,W2,6.07,5.51,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,213,30/10/2018,30/10/2018,0,6.26,5.51,wet,dry,W6,213,0,W6,6.26,5.51,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,11/6/2019,0,6.17,5.57,dry,dry,D9,213,0,D9,6.17,5.57,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,213,2/10/2018,30/10/2018,28,6.12,2.76,dry,dry,D4,213,28,D4,6.12,2.76,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,213,2/10/2018,30/10/2018,28,6.14,3.44,dry,dry,D4,213,28,D4,6.14,3.44,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,213,16/10/2018,13/11/2018,28,6.5,3.72,wet,dry,W5,213,28,W5,6.5,3.72,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,213,16/10/2018,13/11/2018,28,6.5,3.84,wet,dry,W5,213,28,W5,6.5,3.84,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,213,16/10/2018,13/11/2018,28,6.02,4.1,dry,dry,D5,213,28,D5,6.02,4.1,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,213,2/10/2018,30/10/2018,28,6.1,4.32,wet,dry,W4,213,28,W4,6.1,4.32,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,213,2/10/2018,30/10/2018,28,6.08,4.48,wet,dry,W4,213,28,W4,6.08,4.48,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,213,16/10/2018,13/11/2018,28,6.1,4.54,dry,dry,D5,213,28,D5,6.1,4.54,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,213,10/12/2018,8/1/2019,29,6.01,3.79,dry,dry,D8,213,29,D8,6.01,3.79,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,213,10/12/2018,8/1/2019,29,6.03,3.8,dry,dry,D8,213,29,D8,6.03,3.8,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,213,10/12/2018,8/1/2019,29,6.11,3.88,dry,dry,D8,213,29,D8,6.11,3.88,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,213,10/12/2018,8/1/2019,29,6.04,3.93,wet,dry,W8,213,29,W8,6.04,3.93,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,213,10/12/2018,8/1/2019,29,6.01,3.94,wet,dry,W8,213,29,W8,6.01,3.94,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,213,10/12/2018,8/1/2019,29,6.01,4.22,wet,dry,W8,213,29,W8,6.01,4.22,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,213,20/9/2018,13/11/2018,54,6.08,1.84,wet,dry,W3,213,54,W3,6.08,1.84,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,213,20/9/2018,13/11/2018,54,6.33,3.25,wet,dry,W3,213,54,W3,6.33,3.25,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,213,20/9/2018,13/11/2018,54,6.2,3.35,wet,dry,W3,213,54,W3,6.2,3.35,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,213,20/9/2018,13/11/2018,54,6.16,3.55,wet,dry,W3,213,54,W3,6.16,3.55,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,213,20/9/2018,13/11/2018,54,6.02,3.84,dry,dry,D3,213,54,D3,6.02,3.84,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,213,20/9/2018,13/11/2018,54,6.19,4.07,dry,dry,D3,213,54,D3,6.19,4.07,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,213,20/9/2018,13/11/2018,54,6.09,4.09,dry,dry,D3,213,54,D3,6.09,4.09,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,213,20/9/2018,13/11/2018,54,6.11,4.2,dry,dry,D3,213,54,D3,6.11,4.2,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,213,30/10/2018,26/12/2018,57,6.46,1.89,dry,dry,D6,213,57,D6,6.46,1.89,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,213,30/10/2018,26/12/2018,57,6.43,2.6,dry,dry,D6,213,57,D6,6.43,2.6,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,213,30/10/2018,26/12/2018,57,6.08,3.36,wet,dry,W6,213,57,W6,6.08,3.36,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,213,30/10/2018,26/12/2018,57,6.11,4.17,wet,dry,W6,213,57,W6,6.11,4.17,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,213,30/10/2018,26/12/2018,57,6.21,4.18,dry,dry,D6,213,57,D6,6.21,4.18,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,213,30/10/2018,26/12/2018,57,6.15,4.29,wet,dry,W6,213,57,W6,6.15,4.29,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.02,2.09,dry,dry,W2,213,110,D2,6.02,2.09,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.06,2.76,dry,dry,W2,213,110,D2,6.06,2.76,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.21,3.12,wet,dry,W2,213,110,W2,6.21,3.12,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.05,3.13,dry,dry,W2,213,110,D2,6.05,3.13,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.04,3.31,wet,dry,W2,213,110,W2,6.04,3.31,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,213,20/9/2018,8/1/2019,110,6.23,3.63,wet,dry,W2,213,110,W2,6.23,3.63,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.03,1.31,dry,dry,W1,213,113,D1,6.03,1.31,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.77,1.56,dry,dry,W1,213,113,D1,6.77,1.56,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.11,2.49,dry,dry,W1,213,113,D1,6.11,2.49,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.01,2.63,wet,dry,W1,213,113,W1,6.01,2.63,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6,2.73,dry,dry,W1,213,113,D1,6,2.73,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6,2.79,wet,dry,W1,213,113,W1,6,2.79,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.66,3.37,wet,dry,W1,213,113,W1,6.66,3.37,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,213,4/9/2018,26/12/2018,113,6.17,3.69,wet,dry,W1,213,113,W1,6.17,3.69,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,213,29/11/2018,23/7/2019,236,6.23,0.18,dry,dry,D7,213,236,D7,6.23,0.18,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,213,29/11/2018,23/7/2019,236,6.28,0.93,dry,dry,D7,213,236,D7,6.28,0.93,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,213,29/11/2018,23/7/2019,236,6.3,1.14,dry,dry,D7,213,236,D7,6.3,1.14,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,213,29/11/2018,23/7/2019,236,6.02,1.45,wet,dry,W7,213,236,W7,6.02,1.45,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,213,29/11/2018,23/7/2019,236,6.02,2.01,wet,dry,W7,213,236,W7,6.02,2.01,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,213,29/11/2018,23/7/2019,236,6.01,2.47,wet,dry,W7,213,236,W7,6.01,2.47,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,213,16/10/2018,11/6/2019,238,6.52,1.27,wet,dry,W5,213,238,W5,6.52,1.27,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,213,16/10/2018,11/6/2019,238,6.1,1.28,dry,dry,D5,213,238,D5,6.1,1.28,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,213,2/10/2018,11/6/2019,252,6.05,0.43,wet,dry,W4,213,252,W4,6.05,0.43,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,213,2/10/2018,11/6/2019,252,6.03,1.33,dry,dry,D4,213,252,D4,6.03,1.33,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,20/2/2020,254,6.01,0.43,wet,dry,D9,213,254,W9,6.01,0.43,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,20/2/2020,254,6,1.28,wet,dry,D9,213,254,W9,6,1.28,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,20/2/2020,254,6.04,2.09,dry,dry,D9,213,254,D9,6.04,2.09,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,213,11/6/2019,20/2/2020,254,6.11,NA,dry,dry,D9,213,254,D9,6.11,NA,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,405,10/12/2018,10/12/2018,0,6.01,4.45,dry,dry,D8,405,0,D8,6.01,4.45,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,405,20/9/2018,20/9/2018,0,6.11,4.64,wet,dry,W3,405,0,W3,6.11,4.64,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,405,16/10/2018,16/10/2018,0,6.5,4.83,wet,dry,W5,405,0,W5,6.5,4.83,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,405,2/10/2018,2/10/2018,0,6.02,4.93,dry,dry,D4,405,0,D4,6.02,4.93,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,405,29/11/2018,29/11/2019,0,6.14,5.02,dry,dry,D7,405,0,D7,6.14,5.02,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,405,16/10/2018,16/10/2018,0,6.06,5.06,dry,dry,D5,405,0,D5,6.06,5.06,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,405,10/12/2018,10/12/2018,0,6.07,5.09,wet,dry,W8,405,0,W8,6.07,5.09,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,405,20/9/2018,20/9/2018,0,6.09,5.13,dry,dry,D3,405,0,D3,6.09,5.13,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/6/2019,0,6,5.36,wet,dry,D9,405,0,W9,6,5.36,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,4/9/2018,0,6.14,5.44,wet,dry,D1,405,0,W1,6.14,5.44,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
