fill date,Site,date of deployment,date of retrieval,numDaysField,initialMass,dryMass,Source_Cond,Site_Cond,Batch,Site,numDaysField,Batch,initialMass,dryMass,Source_Cond,Site_Cond,,,,,,,
26/10/2018,405,30/10/2018,30/10/2018,0,6.23,5.44,wet,dry,W6,405,0,W6,6.23,5.44,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,4/9/2018,0,6.07,5.45,dry,dry,D1,405,0,D1,6.07,5.45,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,405,30/10/2018,30/10/2018,0,6.24,5.47,dry,dry,D6,405,0,D6,6.24,5.47,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,405,2/10/2018,2/10/2018,0,6.09,5.48,wet,dry,W4,405,0,W4,6.09,5.48,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/6/2019,0,6.11,5.5,dry,dry,D9,405,0,D9,6.11,5.5,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,405,29/11/2018,29/11/2019,0,6.08,5.5,wet,dry,W7,405,0,W7,6.08,5.5,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,405,2/10/2018,30/10/2018,28,6.06,2.48,dry,dry,D4,405,28,D4,6.06,2.48,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,405,2/10/2018,30/10/2018,28,6.03,2.96,wet,dry,W4,405,28,W4,6.03,2.96,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,405,16/10/2018,13/11/2018,28,6.06,2.98,dry,dry,D5,405,28,D5,6.06,2.98,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,405,2/10/2018,30/10/2018,28,6.12,3.22,dry,dry,D4,405,28,D4,6.12,3.22,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,405,16/10/2018,13/11/2018,28,6.55,3.7,wet,dry,W5,405,28,W5,6.55,3.7,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,405,16/10/2018,13/11/2018,28,6.51,4.12,wet,dry,W5,405,28,W5,6.51,4.12,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,405,16/10/2018,13/11/2018,28,6.05,4.28,dry,dry,D5,405,28,D5,6.05,4.28,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,405,2/10/2018,30/10/2018,28,6.02,4.44,wet,dry,W4,405,28,W4,6.02,4.44,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,405,10/12/2018,8/1/2019,29,6.02,3.89,dry,dry,D8,405,29,D8,6.02,3.89,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,405,10/12/2018,8/1/2019,29,6.08,3.97,wet,dry,W8,405,29,W8,6.08,3.97,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,405,10/12/2018,8/1/2019,29,6.04,4,dry,dry,D8,405,29,D8,6.04,4,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,405,10/12/2018,8/1/2019,29,6.07,4.07,dry,dry,D8,405,29,D8,6.07,4.07,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,405,10/12/2018,8/1/2019,29,6.02,4.23,wet,dry,W8,405,29,W8,6.02,4.23,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,405,10/12/2018,8/1/2019,29,6.05,4.3,wet,dry,W8,405,29,W8,6.05,4.3,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,405,20/9/2018,13/11/2018,54,6.04,0.78,wet,dry,W3,405,54,W3,6.04,0.78,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,405,20/9/2018,13/11/2018,54,6.03,2.53,dry,dry,D3,405,54,D3,6.03,2.53,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,405,20/9/2018,13/11/2018,54,6.09,2.65,dry,dry,D3,405,54,D3,6.09,2.65,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,405,20/9/2018,13/11/2018,54,6.01,3.1,wet,dry,W3,405,54,W3,6.01,3.1,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,405,20/9/2018,13/11/2018,54,6.11,3.62,dry,dry,D3,405,54,D3,6.11,3.62,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,405,20/9/2018,13/11/2018,54,6.1,3.69,wet,dry,W3,405,54,W3,6.1,3.69,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,405,20/9/2018,13/11/2018,54,6.06,3.77,dry,dry,D3,405,54,D3,6.06,3.77,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,405,20/9/2018,13/11/2018,54,6.07,3.96,wet,dry,W3,405,54,W3,6.07,3.96,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,405,30/10/2018,26/12/2018,57,6.41,1.36,dry,dry,D6,405,57,D6,6.41,1.36,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,405,30/10/2018,26/12/2018,57,6.22,1.68,dry,dry,D6,405,57,D6,6.22,1.68,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,405,30/10/2018,26/12/2018,57,6.09,3.99,dry,dry,D6,405,57,D6,6.09,3.99,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,405,30/10/2018,26/12/2018,57,6.01,4.17,wet,dry,W6,405,57,W6,6.01,4.17,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,405,30/10/2018,26/12/2018,57,6.14,4.4,wet,dry,W6,405,57,W6,6.14,4.4,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,405,30/10/2018,26/12/2018,57,6.3,4.41,wet,dry,W6,405,57,W6,6.3,4.41,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.04,2.02,dry,dry,W2,405,110,D2,6.04,2.02,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.05,2.09,dry,dry,W2,405,110,D2,6.05,2.09,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.11,2.1,dry,dry,W2,405,110,D2,6.11,2.1,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.39,2.36,wet,dry,W2,405,110,W2,6.39,2.36,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.02,2.84,wet,dry,W2,405,110,W2,6.02,2.84,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,405,20/9/2018,8/1/2019,110,6.16,3.04,wet,dry,W2,405,110,W2,6.16,3.04,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.06,1.97,dry,dry,D1,405,113,D1,6.06,1.97,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.16,2.07,wet,dry,D1,405,113,W1,6.16,2.07,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.03,2.13,dry,dry,D1,405,113,D1,6.03,2.13,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.1,2.39,dry,dry,D1,405,113,D1,6.1,2.39,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.17,2.45,dry,dry,D1,405,113,D1,6.17,2.45,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.26,2.83,wet,dry,D1,405,113,W1,6.26,2.83,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.49,3.34,wet,dry,D1,405,113,W1,6.49,3.34,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,405,4/9/2018,26/12/2018,113,6.38,3.97,wet,dry,D1,405,113,W1,6.38,3.97,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,405,29/11/2018,30/7/2019,243,6.2,0.41,dry,dry,D7,405,243,D7,6.2,0.41,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,405,29/11/2018,30/7/2019,243,6.06,0.62,wet,dry,W7,405,243,W7,6.06,0.62,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,405,29/11/2018,30/7/2019,243,6.27,0.63,dry,dry,D7,405,243,D7,6.27,0.63,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,405,29/11/2018,30/7/2019,243,6,0.73,wet,dry,W7,405,243,W7,6,0.73,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,405,29/11/2018,30/7/2019,243,6.32,0.97,dry,dry,D7,405,243,D7,6.32,0.97,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,405,29/11/2018,30/7/2019,243,6,1.27,wet,dry,W7,405,243,W7,6,1.27,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,405,2/10/2018,3/6/2019,244,6.13,0.71,wet,dry,W4,405,244,W4,6.13,0.71,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,405,2/10/2018,3/6/2019,244,6.02,0.82,dry,dry,D4,405,244,D4,6.02,0.82,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/2/2020,245,6.33,0.85,dry,dry,D9,405,245,D9,6.33,0.85,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,405,16/10/2018,18/6/2019,245,6.03,0.89,dry,dry,D5,405,245,D5,6.03,0.89,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/2/2020,245,6.04,0.93,wet,dry,D9,405,245,W9,6.04,0.93,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/2/2020,245,6.16,1.23,dry,dry,D9,405,245,D9,6.16,1.23,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,405,16/10/2018,18/6/2019,245,6.4,1.34,wet,dry,W5,405,245,W5,6.4,1.34,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,405,18/6/2019,18/2/2020,245,6.03,2.02,wet,dry,D9,405,245,W9,6.03,2.02,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,408,20/9/2018,20/9/2018,0,6.33,4.23,wet,dry,W3,408,0,W3,6.33,4.23,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,408,16/10/2018,16/10/2018,0,6.63,4.85,wet,dry,W5,408,0,W5,6.63,4.85,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,408,16/10/2018,16/10/2018,0,6.11,4.92,dry,dry,D5,408,0,D5,6.11,4.92,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,408,20/9/2018,20/9/2018,0,6.08,5.01,dry,dry,D3,408,0,D3,6.08,5.01,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,408,29/11/2018,29/11/2019,0,6.35,5.18,dry,dry,D7,408,0,D7,6.35,5.18,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,408,2/10/2018,2/10/2018,0,6.19,5.37,dry,dry,D4,408,0,D4,6.19,5.37,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,408,29/11/2018,29/11/2019,0,6,5.39,wet,dry,W7,408,0,W7,6,5.39,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,11/6/2019,0,6.03,5.4,wet,dry,D9,408,0,W9,6.03,5.4,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,11/6/2019,0,6.09,5.47,dry,dry,D9,408,0,D9,6.09,5.47,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,4/9/2018,0,6.14,5.47,wet,dry,W1,408,0,W1,6.14,5.47,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,408,2/10/2018,2/10/2018,0,6.06,5.49,wet,dry,W4,408,0,W4,6.06,5.49,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,20/9/2018,0,6.05,5.51,wet,dry,W2,408,0,W2,6.05,5.51,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,4/9/2018,0,6.71,5.63,dry,dry,W1,408,0,D1,6.71,5.63,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,20/9/2018,0,6.27,5.63,dry,dry,W2,408,0,D2,6.27,5.63,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,408,2/10/2018,30/10/2018,28,6.1,3.12,dry,dry,D4,408,28,D4,6.1,3.12,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,408,16/10/2018,13/11/2018,28,6.58,3.77,wet,dry,W5,408,28,W5,6.58,3.77,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,408,16/10/2018,13/11/2018,28,6.61,4.16,wet,dry,W5,408,28,W5,6.61,4.16,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,408,16/10/2018,13/11/2018,28,6.05,4.23,dry,dry,D5,408,28,D5,6.05,4.23,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,408,2/10/2018,30/10/2018,28,6.1,4.4,dry,dry,D4,408,28,D4,6.1,4.4,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,408,16/10/2018,13/11/2018,28,6.06,4.58,dry,dry,D5,408,28,D5,6.06,4.58,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,408,2/10/2018,30/10/2018,28,6.01,4.58,wet,dry,W4,408,28,W4,6.01,4.58,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,408,2/10/2018,30/10/2018,28,6.14,4.65,wet,dry,W4,408,28,W4,6.14,4.65,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,408,10/12/2018,8/1/2019,29,6.05,3.77,dry,dry,D8,408,29,D8,6.05,3.77,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,408,10/12/2018,8/1/2019,29,6,3.94,wet,dry,W8,408,29,W8,6,3.94,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,408,10/12/2018,8/1/2019,29,6.01,3.97,wet,dry,W8,408,29,W8,6.01,3.97,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,408,10/12/2018,8/1/2019,29,6.05,3.98,dry,dry,D8,408,29,D8,6.05,3.98,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
7/12/2018,408,10/12/2018,8/1/2019,29,6.01,4.02,dry,dry,D8,408,29,D8,6.01,4.02,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/12/2018,408,10/12/2018,8/1/2019,29,6.06,4.76,wet,dry,W8,408,29,W8,6.06,4.76,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,408,20/9/2018,13/11/2018,54,6.01,2.33,dry,dry,D3,408,54,D3,6.01,2.33,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,408,20/9/2018,13/11/2018,54,6.11,2.7,wet,dry,W3,408,54,W3,6.11,2.7,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,408,20/9/2018,13/11/2018,54,6.07,2.74,dry,dry,D3,408,54,D3,6.07,2.74,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,408,20/9/2018,13/11/2018,54,6.13,3.55,wet,dry,W3,408,54,W3,6.13,3.55,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,408,20/9/2018,13/11/2018,54,6.35,3.8,wet,dry,W3,408,54,W3,6.35,3.8,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
14/9/2018,408,20/9/2018,13/11/2018,54,6.5,4.05,wet,dry,W3,408,54,W3,6.5,4.05,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,408,20/9/2018,13/11/2018,54,6.12,4.08,dry,dry,D3,408,54,D3,6.12,4.08,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
17/9/2018,408,20/9/2018,13/11/2018,54,6.05,4.1,dry,dry,D3,408,54,D3,6.05,4.1,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,408,30/10/2018,26/12/2018,57,6.09,3.33,dry,dry,D6,408,57,D6,6.09,3.33,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,408,30/10/2018,26/12/2018,57,6.13,4.18,wet,dry,W6,408,57,W6,6.13,4.18,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,408,30/10/2018,26/12/2018,57,6.35,4.29,dry,dry,D6,408,57,D6,6.35,4.29,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/10/2018,408,30/10/2018,26/12/2018,57,6.49,4.31,dry,dry,D6,408,57,D6,6.49,4.31,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,408,30/10/2018,26/12/2018,57,6.11,4.36,wet,dry,W6,408,57,W6,6.11,4.36,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
26/10/2018,408,30/10/2018,26/12/2018,57,6.39,4.53,wet,dry,W6,408,57,W6,6.39,4.53,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.03,2.05,dry,dry,W2,408,110,D2,6.03,2.05,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.3,2.81,dry,dry,W2,408,110,D2,6.3,2.81,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.2,3.16,wet,dry,W2,408,110,W2,6.2,3.16,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.04,3.57,wet,dry,W2,408,110,W2,6.04,3.57,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.1,3.59,wet,dry,W2,408,110,W2,6.1,3.59,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/9/2018,408,20/9/2018,8/1/2019,110,6.04,3.76,dry,dry,W2,408,110,D2,6.04,3.76,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.09,0.99,wet,dry,W1,408,113,W1,6.09,0.99,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.03,1.35,dry,dry,W1,408,113,D1,6.03,1.35,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.37,1.35,wet,dry,W1,408,113,W1,6.37,1.35,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.64,1.8,dry,dry,W1,408,113,D1,6.64,1.8,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.68,1.87,dry,dry,W1,408,113,D1,6.68,1.87,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.31,2.23,wet,dry,W1,408,113,W1,6.31,2.23,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.07,3.49,dry,dry,W1,408,113,D1,6.07,3.49,dry,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
3/9/2018,408,4/9/2018,26/12/2018,113,6.18,3.67,wet,dry,W1,408,113,W1,6.18,3.67,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,408,29/11/2018,23/7/2019,236,6.46,0.85,dry,dry,D7,408,236,D7,6.46,0.85,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,408,29/11/2018,23/7/2019,236,6.02,1.09,wet,dry,W7,408,236,W7,6.02,1.09,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,408,29/11/2018,23/7/2019,236,6.05,1.25,wet,dry,W7,408,236,W7,6.05,1.25,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
22/11/2018,408,29/11/2018,23/7/2019,236,6.02,1.56,wet,dry,W7,408,236,W7,6.02,1.56,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,408,29/11/2018,23/7/2019,236,6.53,2.21,dry,dry,D7,408,236,D7,6.53,2.21,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
8/11/2018,408,29/11/2018,23/7/2019,236,6.33,3.07,dry,dry,D7,408,236,D7,6.33,3.07,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
12/10/2018,408,16/10/2018,11/6/2019,238,6.7,1.2,wet,dry,W5,408,238,W5,6.7,1.2,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
11/10/2018,408,16/10/2018,11/6/2019,238,6.13,1.94,dry,dry,D5,408,238,D5,6.13,1.94,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
27/9/2018,408,2/10/2018,11/6/2019,252,6.15,1.04,wet,dry,W4,408,252,W4,6.15,1.04,wet,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
28/9/2018,408,2/10/2018,11/6/2019,252,6.46,1.31,dry,dry,D4,408,252,D4,6.46,1.31,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,20/2/2020,254,6.26,1.28,dry,dry,D9,408,254,D9,6.26,1.28,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,20/2/2020,254,6.14,1.42,dry,dry,D9,408,254,D9,6.14,1.42,dry,dry,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,20/2/2020,254,6.03,1.76,wet,dry,D9,408,254,W9,6.03,1.76,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
10/6/2019,408,11/6/2019,20/2/2020,254,6.02,1.87,wet,dry,D9,408,254,W9,6.02,1.87,wet,dry,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
